molregno,doc_id,canonical_smiles,compound_name,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,acd_most_bpka,acd_logp,acd_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,num_alerts,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,max_phase,therapeutic_flag,structure_type,molecule_type,first_approval,natural_product,availability_type,withdrawn_flag,rn
53686,84147,CN1N=Nc2c(ncn2C1=O)C(=O)N,,194.15,0.05,5,1,105.94,1,N,0,,-1.27,-1.27,NEUTRAL,194.15,1,14,0,0.68,194.0552,C6H6N6O2,8,2,0,4,1,MOL,Small molecule,1999,0,1,0,1
5582,64449,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,Glibenclamide,494,4.14,5,3,121.98,8,N,0,,3.08,1.14,ACID,494,2,33,0,0.51,493.1438,C23H28ClN3O5S,8,3,0,4,1,MOL,Small molecule,1984,0,1,0,1
562404,-1,[Br-].OC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c4cccs4)c5cccs5,Aclidinium Bromide,484.65,3.4,4,1,112.24,10,N,0,,1.34,1.34,NEUTRAL,564.55,3,33,3,0.27,484.1616,C26H30BrNO4S2,5,1,0,4,1,MOL,Small molecule,2012,0,1,0,1
598447,-1,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,Capecitabine,359.35,0.82,7,3,120.69,7,N,0,1.75,1.04,-0.6,ACID,359.35,0,25,1,0.58,359.1493,C15H22FN3O6,9,3,0,4,1,MOL,Small molecule,1998,1,1,0,1
63445,100207,CC(C)NCC1CCc2cc(CO)c(cc2N1)[N+](=O)[O-],OXAMNIQUINE,279.33,1.82,5,3,90.11,5,N,0,9.83,2.02,-0.3,BASE,279.33,1,20,2,0.57,279.1583,C14H21N3O3,6,3,0,4,1,MOL,Small molecule,1980,0,0,0,1
666,64365,Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,Troglitazone,441.54,5.68,6,2,110.16,5,N,1,,4.69,3.65,ACID,441.54,2,31,0,0.62,441.161,C24H27NO5S,6,2,1,4,1,MOL,Small molecule,1997,0,-2,1,1
674317,-1,O.Cl.CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(=O)O,Cephalexin Hydrochloride,347.39,-2.26,6,3,138.03,4,N,0,6.84,0.35,-2.94,ACID,401.87,1,24,1,0.53,347.094,C16H20ClN3O5S,7,4,0,4,1,MOL,Small molecule,1987,1,0,0,1
674454,-1,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C.CS(=O)(=O)O,Bromocriptine Mesylate,654.59,4.36,6,3,118.21,5,N,1,6.44,8.6,8.55,NEUTRAL,750.7,2,43,0,0.44,653.2213,C33H44BrN5O8S,10,3,0,4,1,MOL,Small molecule,1978,1,1,0,1
674459,-1,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC(=O)c1c(I)c(N(C)C(=O)C)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c1I,Ioxaglate Meglumine,1268.88,,,,,,,,,,,,1464.09,,,,,1268.5658,C31H38I6N6O13,,,,4,0,MOL,Small molecule,1985,0,1,0,1
674552,100208,Cl.CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,NARATRIPTAN HYDROCHLORIDE,335.46,2.05,3,2,73.58,5,N,0,9.3,1.15,-0.85,BASE,371.93,2,23,0,0.88,335.1667,C17H26ClN3O2S,5,2,0,4,1,MOL,Small molecule,1998,0,1,0,1
674564,-1,[Na+].Cc1ccc(cc1)C(=O)c2ccc(CC(=O)[O-])n2C,Tolmetin Sodium,257.28,3.27,3,1,59.3,4,N,0,,2.68,-0.39,ACID,279.27,2,19,1,0.86,257.1052,C15H14NNaO3,4,1,0,4,1,MOL,Small molecule,1976,0,1,0,1
674611,100208,O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,ISOSORBIDE,146.14,-1.41,4,2,58.92,0,N,0,,-1.19,-1.19,NEUTRAL,146.14,0,10,0,0.44,146.0579,C6H10O4,4,2,0,4,1,MOL,Small molecule,1974,1,0,0,1
674652,-1,O.[Na+].Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)[O-])c4c(Cl)cccc4Cl,Dicloxacillin Sodium,470.33,2.96,6,2,138.04,4,N,0,,3.1,-0.63,ACID,510.32,2,30,1,0.66,469.0266,C19H18Cl2N3NaO6S,8,2,0,4,1,MOL,Small molecule,1968,1,1,0,1
674661,-1,Cl.CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,Clomipramine Hydrochloride,314.85,5.05,2,0,6.48,4,N,1,9.46,4.94,2.95,BASE,351.31,2,22,0,0.78,314.155,C19H24Cl2N2,2,0,1,4,1,MOL,Small molecule,1989,0,1,0,1
674683,100207,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@@]5(F)[C@@H](O)C[C@]24C,AMCINONIDE,502.57,2.47,7,1,99.13,4,N,1,,3.24,3.24,NEUTRAL,502.57,0,36,1,0.59,502.2367,C28H35FO7,7,1,0,4,1,MOL,Small molecule,1979,1,1,0,1
674740,-1,[Na+].OP(=O)([O-])OCC(Cl)(Cl)Cl,Triclofos Sodium,229.38,1.17,4,2,76.56,3,N,0,,-0.62,-4.96,ACID,251.37,0,10,2,0.56,227.8913,C2H3Cl3NaO4P,4,2,0,4,1,MOL,Small molecule,1982,0,0,0,1
674787,-1,O[N+](=O)[O-].Clc1ccc(CO\N=C(/Cn2ccnc2)\c3ccc(Cl)cc3Cl)c(Cl)c1,Oxiconazole Nitrate,429.13,5.53,3,0,39.4,6,N,1,6.14,6.2,6.18,NEUTRAL,492.14,3,26,2,0.38,426.9813,C18H14Cl4N4O4,4,0,1,4,1,MOL,Small molecule,1988,0,1,0,1
674964,100208,[Na+].[Na+].Oc1ccc(cc1C(=O)[O-])N=Nc2ccc(O)c(c2)C(=O)[O-],OLSALAZINE SODIUM,302.24,2.97,8,4,139.78,4,N,0,,3.57,-0.58,ACID,346.2,2,22,1,0.63,302.0539,C14H8N2Na2O6,8,4,0,4,1,MOL,Small molecule,1990,0,1,0,1
674971,92167,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C.OP(=O)(O)O,DISOPYRAMIDE PHOSPHATE,339.47,3.42,3,1,59.22,8,N,0,10.1,2.33,-0.07,BASE,437.47,2,25,0,0.8,339.2311,C21H32N3O5P,4,2,0,4,1,MOL,Small molecule,1977,0,1,0,1
675017,-1,Cl.COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2,Venlafaxine Hydrochloride,277.4,3.02,3,1,32.7,5,N,0,9.27,2.48,0.76,BASE,313.86,1,20,0,0.9,277.2042,C17H28ClNO2,3,1,0,4,1,MOL,Small molecule,1993,0,1,0,1
699431,-1,Cl.CN1C2CCCC1CC(C2)NC(=O)c3nn(C)c4ccccc34,Granisetron Hydrochloride,312.41,2.4,3,1,50.16,2,N,0,10.5,2.91,0.02,BASE,348.87,2,23,0,0.93,312.195,C18H25ClN4O,5,1,0,4,1,MOL,Small molecule,1993,0,1,0,1
74284,75455,CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(=O)C,FAMCICLOVIR,321.33,-0.29,8,1,122.22,9,N,0,4,-0.12,-0.12,NEUTRAL,321.33,2,23,1,0.63,321.1437,C14H19N5O4,9,2,0,4,1,MOL,Small molecule,1994,0,1,0,1
7494,64503,CC#CCC(C)[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2C\C(=C/CCCC(=O)O)\C[C@H]12,Iloprost,360.49,4.14,4,3,77.76,9,N,0,,3.28,0.68,ACID,360.49,0,26,3,0.33,360.2301,C22H32O4,4,3,0,4,1,MOL,Small molecule,2004,1,1,0,1
94408,100208,[Na+].CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@@H]2O\C(=C/CCCC(=O)[O-])\C[C@H]12,EPOPROSTENOL SODIUM,352.47,2.89,5,3,86.99,10,N,0,,1.75,-0.92,ACID,374.45,0,25,2,0.42,352.225,C20H31NaO5,5,3,0,4,1,MOL,Small molecule,1995,1,1,0,1
95909,-1,CN1C(=O)C(O)N=C(c2ccccc2)c3cc(Cl)ccc13,Temazepam,300.74,3.05,3,1,52.9,1,N,0,1.58,2.19,2.19,NEUTRAL,300.74,2,21,0,0.88,300.0666,C16H13ClN2O2,4,1,0,4,1,MOL,Small molecule,1981,0,1,0,1
1031157,75466,Cl.Cl.OC(=O)COCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,CETIRIZINE HYDROCHLORIDE,388.89,0.45,5,1,53.01,8,N,0,6.71,1.62,-1.45,ACID,461.81,2,27,1,0.67,388.1554,C21H27Cl3N2O3,5,1,0,0,0,MOL,Small molecule,,-1,-1,0,1
12428,-1,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,Azithromycin Dihydrate,748.98,2.08,14,5,180.08,7,N,2,8.59,2.58,0.66,BASE,748.98,0,52,1,0.24,748.5085,C38H72N2O12,14,5,1,4,1,MOL,Small molecule,1991,1,1,0,1
1378030,-1,O=C1Nc2cc(OCCCCN3CCN(CC3)c4cccc5sccc45)ccc2C=C1,BREXPIPRAZOLE,433.57,4.51,4,1,73.05,7,N,0,,3.41,,NEUTRAL,433.57,3,31,1,0.56,433.1824,C25H27N3O2S,5,1,0,4,1,MOL,Small molecule,2015,0,1,0,1
1382808,100208,CN\C(=N/C)\NCc1ccccc1.CN\C(=N/C)\NCc2ccccc2.OS(=O)(=O)O,BETHANIDINE SULFATE,177.25,1.21,3,2,36.42,4,N,0,12.81,1.73,-0.26,BASE,452.57,1,13,2,0.54,177.1266,C20H32N6O4S,3,2,0,4,1,MOL,Small molecule,1982,0,0,0,1
139286,84147,Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,,445.54,1.9,6,3,138.53,7,N,0,1.33,1.88,0.05,ACID,445.54,2,31,0,0.6,445.1784,C21H27N5O4S,9,3,0,4,1,MOL,Small molecule,1984,0,1,0,1
139940,100208,CC(=O)O[C@H]1Cc2ccccc2N(C(=O)N)c3ccccc13,ESLICARBAZEPINE ACETATE,296.32,2.4,3,1,72.63,2,N,0,,1.43,1.43,NEUTRAL,296.32,2,22,1,0.87,296.1161,C17H16N2O3,5,2,0,4,1,MOL,Small molecule,2009,0,1,0,1
1592407,-1,[Na+].CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N2C[C@@H](C[C@H]2C(=O)[O-])C3CCCCC3)C(C)C,Fosinopril Sodium,563.66,5.6,7,1,120.02,15,N,2,,6.47,2.9,ACID,585.64,1,39,4,0.13,563.3012,C30H45NNaO7P,8,1,1,4,1,MOL,Small molecule,1991,0,1,0,1
2080,84147,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2,,248.71,2.75,4,2,77.81,2,N,0,7.18,2.75,2.55,NEUTRAL,248.71,2,17,0,0.86,248.0829,C12H13ClN4,4,4,0,4,1,MOL,Small molecule,1953,0,1,0,1
222633,75454,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],TINIDAZOLE,247.27,0.15,5,0,106.16,5,N,0,2.3,-0.29,-0.29,NEUTRAL,247.27,1,16,2,0.54,247.0627,C8H13N3O4S,7,0,0,4,1,MOL,Small molecule,2004,0,1,0,1
27570,75455,CC(C)(C)NCC(O)COc1cccc2C[C@@H](O)[C@@H](O)Cc12,NADOLOL,309.4,1.15,5,4,81.95,6,N,0,9.54,0.56,-1.54,BASE,309.4,1,22,0,0.63,309.194,C17H27NO4,5,4,0,4,1,MOL,Small molecule,1979,0,1,0,1
390877,100207,OC[C@@H]1CC[C@@H](O1)n2cnc3C(=O)NC=Nc23,DIDANOSINE,236.23,-0.84,5,2,88.74,2,N,0,1.58,-1.43,-1.44,NEUTRAL,236.23,1,17,0,0.7,236.0909,C10H12N4O3,7,2,0,4,1,MOL,Small molecule,1991,0,1,0,1
394996,-1,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c3cnccn3)C4CCCCC4)C(C)(C)C)C(=O)C(=O)NC5CC5,Telaprevir,679.85,2.69,8,4,179.55,14,N,1,0.32,4.36,4.36,NEUTRAL,679.85,1,49,1,0.22,679.4057,C36H53N7O6,13,4,1,4,1,MOL,Protein,2011,0,1,0,1
397524,100208,COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)N5CCCCC5=O,APIXABAN,459.5,2.87,5,1,110.76,5,N,0,0.81,4.66,4.66,NEUTRAL,459.5,3,34,0,0.63,459.1907,C25H25N5O4,9,2,0,4,1,MOL,Small molecule,2012,0,1,0,1
418401,59306,NC1=NC(=O)N(C=N1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,Azacitidine,244.2,-2.51,8,4,140.97,2,N,0,3.29,-2.19,-2.19,NEUTRAL,244.2,0,17,0,0.42,244.0808,C8H12N4O5,9,5,0,4,1,MOL,Small molecule,2004,1,1,0,1
444750,75455,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,CAPTOPRIL,217.29,0.67,4,2,96.41,3,N,0,,1.99,-1.46,ACID,217.29,0,14,1,0.68,217.0773,C9H15NO3S,4,1,0,4,1,MOL,Small molecule,1981,0,1,0,1
452635,100208,Cl.NC12CC3CC(CC(C3)C1)C2,AMANTADINE HYDROCHLORIDE,151.25,1.5,1,1,26.02,0,Y,0,10.76,2.44,-0.47,BASE,187.71,0,11,0,0.56,151.1361,C10H18ClN,1,2,0,4,1,MOL,Small molecule,1968,0,1,0,1
453578,100207,OC[C@H]1O[C@H](C[C@@H]1O)n2cnc3[C@H](O)CNC=Nc23,PENTOSTATIN,268.27,-1.97,7,4,112.13,2,N,0,8.08,-2.09,-3.81,NEUTRAL,268.27,1,19,0,0.49,268.1172,C11H16N4O4,8,4,0,4,1,MOL,Small molecule,1991,0,1,0,1
52087,75452,CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+](=O)[O-],FLUTAMIDE,276.21,2.92,3,1,74.92,4,N,0,,3.52,3.52,NEUTRAL,276.21,1,19,2,0.68,276.0722,C11H11F3N2O3,5,1,0,4,1,MOL,Small molecule,1989,0,1,0,1
553490,-1,Cl.COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3,Alfuzosin Hydrochloride,389.45,1.42,8,2,111.83,8,N,0,8.06,1.27,0.35,NEUTRAL,425.91,2,28,1,0.65,389.2063,C19H28ClN5O4,9,3,0,4,1,MOL,Small molecule,2003,0,1,0,1
557467,-1,Cl.CCN1C=C(C(=O)O)C(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,Lomefloxacin Hydrochloride,351.35,-0.83,6,2,72.88,3,N,0,8.57,2.46,0.04,ZWITTERION,387.81,1,25,1,0.69,351.1394,C17H20ClF2N3O3,6,2,0,4,1,MOL,Small molecule,1992,0,0,0,1
564291,100109,CCCc1nn(C)c2C(=O)NC(=Nc12)c3cc(ccc3OCC)S(=O)(=O)N4CCN(C)CC4.OC(=O)CC(O)(CC(=O)O)C(=O)O,SILDENAFIL CITRATE,474.58,2.25,7,1,117.51,7,N,0,6.03,2.47,2.45,NEUTRAL,666.7,2,33,0,0.65,474.2049,C28H38N6O11S,10,1,0,4,1,MOL,Small molecule,1998,0,1,0,1
5797,84147,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,,267.24,-1.88,8,4,139.54,2,N,0,3.82,-0.76,-0.76,NEUTRAL,267.24,2,19,0,0.5,267.0968,C10H13N5O4,9,5,0,4,1,MOL,Small molecule,1989,1,1,0,1
674331,100208,[Na+].Nc1nc([O-])c2ncn(COCCO)c2n1,ACYCLOVIR SODIUM,225.2,-0.65,7,3,119.31,4,N,0,9.84,-2.18,-4.68,ZWITTERION,247.19,2,16,1,0.59,225.0862,C8H10N5NaO3,8,4,0,4,1,MOL,Small molecule,1982,1,1,0,1
674451,100208,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,BECLOMETHASONE DIPROPIONATE,521.04,4.06,7,1,106.97,8,N,1,,4.07,4.07,NEUTRAL,521.04,0,36,2,0.38,520.2228,C28H37ClO7,7,1,0,4,1,MOL,Small molecule,1976,1,1,0,1
674540,-1,Cl.CN(C)CCn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cc4csc(N)n4)C3=O)C(=O)O,Cefotiam Hydrochloride,525.63,-3.56,12,3,251.3,10,N,2,8.02,0.23,-2.36,ACID,562.09,2,34,2,0.2,525.1035,C18H24ClN9O4S3,13,4,1,4,1,MOL,Small molecule,1988,1,0,0,1
674557,-1,Cl.CC(N)COc1c(C)cccc1C,Mexiletine Hydrochloride,179.26,2.33,2,1,35.25,3,Y,0,8.58,2.12,0.92,BASE,215.72,1,13,0,0.77,179.131,C11H18ClNO,2,2,0,4,1,MOL,Small molecule,1985,0,1,0,1
674558,-1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Perflexane,338.04,4.16,0,0,0,5,N,0,,5.09,5.09,,338.04,0,20,1,0.66,337.9776,C6F14,0,0,0,4,0,MOL,Small molecule,2002,0,0,0,1
674576,-1,[Cl-].[Cl-].[89Sr+2],Strontium Chloride Sr-89,,,,,,,,,,,,,159.91,,,,,,Cl2Sr,,,,4,1,MOL,Small molecule,1993,0,1,0,1
674629,-1,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc2ccc(cc2)c3ccccn3)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C.OS(=O)(=O)O,Atazanavir Sulfate,704.86,4.69,9,5,171.21,18,N,1,4.65,3.89,3.89,NEUTRAL,802.93,3,51,1,0.12,704.3897,C38H54N6O11S,13,5,1,4,1,MOL,Small molecule,2003,0,1,0,1
674645,-1,FCOC(C(F)(F)F)C(F)(F)F,Sevoflurane,200.05,2.23,1,0,9.23,4,N,0,,2.5,2.5,,200.05,0,12,1,0.63,200.0072,C4H3F7O,1,0,0,4,1,MOL,Small molecule,1995,0,1,0,1
674672,-1,[Na+].[Na+].C[C@]12CC[C@H]3[C@@H](CCc4cc(OC(=O)N(CCCl)CCCl)ccc34)[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],Estramustine Phosphate Sodium,520.38,5.31,6,2,106.1,8,N,2,,3.86,-0.39,ACID,564.35,1,33,2,0.36,519.1344,C23H30Cl2NNa2O6P,7,2,1,4,1,MOL,Small molecule,1981,1,1,0,1
674995,-1,Cl.Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,Dapiprazole Hydrochloride,325.45,3,4,0,37.19,4,N,0,6.47,2.89,2.8,NEUTRAL,361.91,2,24,0,0.87,325.2266,C19H28ClN5,5,0,0,4,1,MOL,Small molecule,1990,0,0,0,1
675726,-1,Cl.Cl.C[C@H](O)[C@H](O)[C@H]1CNC2=C(N1)C(=O)N=C(N)N2,Sapropterin Dihydrochloride,241.25,-0.55,8,6,136.55,2,N,1,11.4,0.03,-2.39,BASE,314.17,1,17,0,0.41,241.1175,C9H17Cl2N5O3,8,7,1,4,1,MOL,Small molecule,2007,1,1,0,1
8130,64046,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,Prostaglandin E1,354.48,3.64,5,3,94.83,13,N,0,,2.75,0.16,ACID,354.48,0,25,2,0.35,354.2406,C20H34O5,5,3,0,4,1,MOL,Small molecule,1981,1,1,0,1
83838,-1,OC(Cn1ccnc1)(P(=O)(O)O)P(=O)(O)O,Zoledronic acid,272.09,-1.21,8,5,172.73,4,N,0,6.78,0.62,-4.39,ACID,272.09,1,16,1,0.42,271.9963,C5H10N2O7P2,9,5,0,4,1,MOL,Small molecule,2001,0,1,0,1
111491,-1,[K+].OC\C=C\1/O[C@@H]2CC(=O)N2[C@H]1C(=O)[O-],Clavulanate Potassium,199.16,-1.24,5,2,87.07,2,N,0,,-0.32,-3.73,ACID,237.25,0,14,1,0.54,199.0481,C8H8KNO5,6,2,0,4,1,MOL,Small molecule,1984,1,1,0,1
113138,100207,Cc1cc(cc(C)c1Oc2nc(Nc3ccc(cc3)C#N)nc(N)c2Br)C#N,ETRAVIRINE,435.28,5.49,7,2,120.63,4,N,1,1.23,3.88,3.88,NEUTRAL,435.28,3,28,0,0.56,434.0491,C20H15BrN6O,7,3,1,4,1,MOL,Small molecule,2008,0,1,0,1
1277553,100208,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)c(F)c2)ccn1,REGORAFENIB,482.82,4.38,4,3,92.35,6,N,0,2.32,4.2,4.2,NEUTRAL,482.82,3,33,1,0.46,482.0769,C21H15ClF4N4O3,7,3,0,4,1,MOL,Small molecule,2012,0,1,0,1
1376097,100207,N[C@@H]([C@H](O)c1ccc(O)c(O)c1)C(=O)O,DROXIDOPA,213.19,-2.92,6,5,124.01,3,N,0,8.34,-1.86,-4.37,ACID,213.19,1,15,1,0.34,213.0637,C9H11NO5,6,6,1,4,1,MOL,Small molecule,2014,0,1,0,1
1376138,-1,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3)c2cc1OC.O[C@@H](CC(=O)O)C(=O)O,Cabozantinib S-Malate,501.51,4.34,6,2,98.78,8,N,1,6.2,3.08,3.05,NEUTRAL,635.59,4,37,1,0.35,501.17,C32H30FN3O10,8,2,0,4,1,MOL,Small molecule,2012,0,1,0,1
1377952,-1,CN(C)C(=O)[C@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@@H](C1)NC(=O)c3nc4CCN(C)Cc4s3.Cc5ccc(cc5)S(=O)(=O)O,EDOXABAN TOSYLATE,548.06,0.84,7,3,164.87,6,N,1,6.58,1.58,1.51,NEUTRAL,720.26,2,37,1,0.45,547.1769,C31H38ClN7O7S2,11,3,1,4,1,MOL,Small molecule,2015,0,1,0,1
1425665,100207,COc1ccc(CN([C@@H](C)c2nc(c[nH]2)c3ccccc3)C(=O)[C@@H](N)Cc4c(C)cc(cc4C)C(=O)N)cc1C(=O)O,ELUXADOLINE,569.65,1.45,7,4,164.63,11,N,1,6.82,1.92,-0.87,ACID,569.65,4,42,0,0.21,569.2638,C32H35N5O5,10,6,1,4,1,MOL,Small molecule,2015,0,1,0,1
1449158,100208,COC(=O)CCC1=C(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(CCC(=O)O)c5C)c(C=C)c4C)C6=CC=C(C(C(=O)OC)C36C)C(=O)OC.COC(=O)CCc7c(C)c8cc9[nH]c(cc%10nc(cc%11[nH]c(cc7n8)C(=C%11C)CCC(=O)O)C%12(C)C(C(=O)OC)C(=CC=C%10%12)C(=O)OC)c(C)c9C=C,VERTEPORFIN,,,,,,,,,,,,,1437.59,,,,,,C82H84N8O16,,,,4,1,MOL,Small molecule,2000,1,1,0,1
1795,64134,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,Levofloxacin,361.37,-1.37,7,1,73.32,2,N,0,7.37,1.86,-0.39,ACID,361.37,1,26,1,0.65,361.1438,C18H20FN3O4,7,1,0,4,1,MOL,Small molecule,1996,0,1,0,1
209829,100208,CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C\CCN4CCN(C)CC4)\c2c1,THIOTHIXENE,443.63,3.53,5,0,77.53,5,N,0,7.62,3.72,3.2,NEUTRAL,443.63,2,30,0,0.71,443.1701,C23H29N3O2S2,5,0,0,4,1,MOL,Small molecule,1967,0,1,0,1
213505,-1,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C.CS(=O)(=O)O,Nelfinavir Mesylate,567.78,5.29,6,4,127.2,10,N,2,6.21,7.28,7.26,NEUTRAL,663.89,2,40,1,0.29,567.3131,C33H49N3O7S2,7,4,1,4,1,MOL,Small molecule,1997,0,1,0,1
31811,59306,CCC1(C)CC(=O)NC1=O,Ethosuximide,141.17,0.54,2,1,46.17,1,Y,0,,0.25,0.25,NEUTRAL,141.17,0,10,1,0.54,141.079,C7H11NO2,3,1,0,4,1,MOL,Small molecule,1960,0,1,0,1
3183,-1,Cc1nccn1CC2CCc3c(C2=O)c4ccccc4n3C,Ondansetron,293.36,2.63,2,0,39.82,2,Y,0,7.5,1.56,1.2,NEUTRAL,293.36,3,22,0,0.73,293.1528,C18H19N3O,4,0,0,4,1,MOL,Small molecule,1991,0,1,0,1
373806,100208,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O,ZANAMIVIR,332.31,-3.4,8,8,198.21,7,N,1,11.26,-1.87,-4.36,ZWITTERION,332.31,0,23,2,0.17,332.1332,C12H20N4O7,11,9,2,4,1,MOL,Small molecule,1999,0,1,0,1
386457,59306,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)\CCC(=O)OCCN3CCOCC3,Mycophenolate Mofetil,433.49,3.21,8,1,94.53,10,N,0,6,3.69,3.67,NEUTRAL,433.49,1,31,2,0.44,433.2101,C23H31NO7,8,1,0,4,1,MOL,Small molecule,1995,0,1,0,1
430546,59306,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,Sulfadoxine,310.33,0.84,7,2,124.81,5,N,0,2.18,0.46,-1.38,ACID,310.33,2,21,1,0.78,310.0736,C12H14N4O4S,8,3,0,4,1,MOL,Small molecule,1981,0,0,0,1
431141,100208,Cn1cnc(c1Sc2ncnc3nc[nH]c23)[N+](=O)[O-],AZATHIOPRINE,277.26,1.07,7,1,143.4,3,N,0,1.39,0.02,-0.03,NEUTRAL,277.26,3,19,3,0.43,277.0382,C9H7N7O2S,9,1,0,4,1,MOL,Small molecule,1968,0,1,0,1
438435,-1,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4c5cccnc5)[C@@H]3CC=C2C1,Abiraterone Acetate,391.55,4.6,3,0,39.19,3,N,0,5.31,6.58,6.58,NEUTRAL,391.55,1,29,2,0.56,391.2511,C26H33NO2,3,0,0,4,1,MOL,Small molecule,2011,1,1,0,1
485902,100208,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O,CEFADROXIL,363.39,-2.5,7,4,158.26,4,N,0,7.17,-0.25,-3.4,ACID,363.39,1,25,1,0.43,363.0889,C16H17N3O5S,8,5,0,4,1,MOL,Small molecule,1978,1,1,0,1
